id_persona,genero,edad,nacionalidad,categoria_municipio,ingresos,actividad
2593,m,23,2,3,8208677,Otro
2594,otro,62,1,6,14626974,Independiente
2595,otro,38,2,4,2117102,Independiente
2596,m,50,2,2,13862392,Independiente
2597,otro,49,1,2,8690261,Empleado
2598,m,36,1,5,7757783,Estudiante
2599,m,50,1,4,19389116,Otro
2600,f,45,2,5,15876234,Empleado
2601,f,48,1,5,16303408,Otro
2602,otro,38,1,6,9596832,Empleado
2603,otro,51,2,6,20096334,Ama de casa
2604,m,32,2,6,3910963,Estudiante
2605,otro,31,1,1,7585056,Otro
2606,m,36,2,4,14791203,Independiente
2607,m,60,1,2,16562217,Estudiante
2608,otro,32,2,4,1962610,Otro
2609,m,23,2,6,9509105,Ama de casa
2610,f,26,1,1,14410319,Otro
2611,otro,54,1,4,2271057,Otro
2612,f,37,1,4,21403575,Otro
2613,otro,51,2,5,14841583,Estudiante
2614,m,55,1,4,19756615,Otro
2615,otro,43,2,5,18186037,Independiente
2616,f,35,2,5,21086767,Empleado
2617,m,45,1,3,18761522,Independiente
2618,otro,26,2,6,5511027,Ama de casa
2619,otro,49,2,1,15718361,Estudiante
2620,otro,23,1,5,18006346,Empleado
2621,f,31,2,4,1944777,Estudiante
2622,f,45,2,5,6914199,Estudiante
2623,otro,41,1,5,17903342,Otro
2624,m,30,1,5,12891493,Independiente
2625,m,60,2,2,15583496,Empleado
2626,f,29,2,2,14570925,Otro
2627,m,36,2,2,7657464,Empleado
2628,f,38,2,2,13694315,Independiente
2629,otro,44,1,3,6430321,Otro
2630,f,36,2,5,17209911,Empleado
2631,f,41,2,3,17077941,Otro
2632,otro,43,2,4,6296562,Estudiante
2633,m,62,2,6,7475761,Ama de casa
2634,f,45,1,1,9846916,Empleado
2635,f,35,2,3,3978862,Independiente
2636,otro,61,1,2,10290563,Empleado
2637,m,53,1,2,15440006,Ama de casa
2638,f,59,1,4,17442843,Empleado
2639,otro,46,1,5,9763290,Empleado
2640,f,34,1,1,10748820,Empleado
2641,otro,21,2,3,10680589,Independiente
2642,m,61,1,5,14664258,Ama de casa
2643,m,62,1,5,10589877,Ama de casa
2644,m,46,1,6,13988102,Independiente
2645,m,21,2,6,19633703,Empleado
2646,f,27,1,3,9864542,Empleado
2647,f,42,2,3,13441470,Ama de casa
2648,m,48,1,3,5230573,Empleado
2649,m,20,1,3,4795840,Estudiante
2650,m,19,2,2,16883272,Empleado
2651,f,42,2,5,7017088,Empleado
2652,m,23,2,5,13950528,Otro
2653,m,43,1,2,9344884,Ama de casa
2654,m,25,2,5,3246899,Ama de casa
2655,otro,52,2,3,1911830,Estudiante
2656,m,44,2,1,15208460,Estudiante
2657,otro,42,2,6,6700910,Estudiante
2658,otro,35,2,6,9617414,Ama de casa
2659,m,18,1,5,17620745,Otro
2660,otro,56,2,1,5239647,Otro
2661,m,20,1,6,12117680,Independiente
2662,f,21,2,1,7610941,Ama de casa
2663,f,58,2,2,15485712,Independiente
2664,f,54,1,4,8121725,Empleado
2665,f,32,1,5,14440945,Estudiante
2666,otro,25,1,2,8362396,Independiente
2667,m,55,1,2,16472509,Independiente
2668,m,36,2,1,9434727,Ama de casa
2669,m,43,1,5,7978775,Estudiante
2670,f,56,2,2,4571133,Estudiante
2671,f,27,2,3,3048379,Otro
2672,m,55,2,2,13488965,Independiente
2673,f,31,1,3,18879860,Otro
2674,m,58,1,4,9446394,Independiente
2675,m,36,1,3,9739213,Ama de casa
2676,m,47,2,3,20913452,Ama de casa
2677,m,22,1,1,9108701,Empleado
2678,m,48,1,2,17083115,Independiente
2679,m,24,2,4,3929147,Independiente
2680,m,36,1,2,1703570,Estudiante
2681,f,48,2,3,17607524,Estudiante
2682,m,56,1,6,6040703,Otro
2683,m,41,1,3,8960418,Empleado
2684,f,51,1,2,15285610,Ama de casa
2685,f,40,1,4,4646396,Independiente
2686,f,62,1,6,20995539,Otro
2687,m,57,2,4,7798484,Empleado
2688,otro,23,1,1,13191386,Estudiante
2689,otro,55,1,3,6768180,Empleado
2690,f,58,1,3,16125530,Otro
2691,otro,53,1,1,10264855,Ama de casa
2692,f,44,1,2,6858502,Estudiante
2693,m,28,1,3,2612135,Estudiante
2694,otro,22,1,2,15109572,Ama de casa
2695,m,34,2,4,11722425,Estudiante
2696,otro,24,2,6,20459371,Otro
2697,m,44,1,6,16182284,Estudiante
2698,otro,32,2,6,14229268,Independiente
2699,m,30,1,5,4580094,Empleado
2700,m,28,2,1,5342840,Otro
2701,otro,62,1,6,8925967,Ama de casa
2702,m,43,1,3,14895637,Otro
2703,m,39,2,1,6729698,Independiente
2704,m,45,1,4,21194125,Estudiante
2705,otro,41,2,4,17075691,Estudiante
2706,otro,46,1,4,13180469,Otro
2707,m,26,1,4,18957260,Estudiante
2708,m,59,1,5,18127910,Estudiante
2709,otro,21,1,2,21144125,Independiente
2710,otro,35,2,2,9813284,Ama de casa
2711,m,60,1,6,5723398,Empleado
2712,m,33,2,5,6015802,Otro
2713,m,50,2,2,2982191,Ama de casa
2714,f,46,1,4,3712527,Empleado
2715,otro,56,1,2,3529583,Ama de casa
2716,f,27,2,1,3128873,Otro
2717,otro,26,2,6,21239473,Independiente
2718,otro,48,1,2,3363124,Independiente
2719,otro,45,2,1,8464607,Independiente
2720,otro,20,2,3,8764099,Ama de casa
2721,otro,31,2,1,20925212,Otro
2722,otro,42,1,1,21007743,Estudiante
2723,otro,32,2,4,15509512,Estudiante
2724,f,19,2,4,8946438,Independiente
2725,m,41,2,6,6884004,Ama de casa
2726,m,31,2,4,4779217,Estudiante
2727,f,24,1,1,11677209,Ama de casa
2728,f,53,1,5,19621359,Otro
2729,f,41,2,4,7517371,Independiente
2730,f,44,2,4,17258681,Empleado
2731,otro,54,2,1,2168746,Independiente
2732,m,55,1,3,10642441,Empleado
2733,otro,47,1,3,5386753,Estudiante
2734,m,44,2,2,3613372,Empleado
2735,m,56,2,6,20857346,Ama de casa
2736,f,32,1,3,5114842,Empleado
2737,otro,43,2,4,16485448,Estudiante
2738,f,18,2,5,20612677,Estudiante
2739,otro,21,1,2,11635599,Independiente
2740,m,46,1,6,11704070,Estudiante
2741,f,18,1,5,20042183,Ama de casa
2742,f,60,1,5,3300723,Empleado
2743,m,39,1,4,21244251,Otro
2744,m,28,2,1,1563631,Estudiante
2745,m,27,1,1,14562452,Empleado
2746,f,34,1,1,21634192,Independiente
2747,otro,53,1,3,3061533,Otro
2748,f,43,1,1,6803559,Independiente
2749,otro,38,1,6,9363959,Ama de casa
2750,f,30,1,4,9413462,Independiente
2751,f,26,2,3,21244730,Empleado
2752,m,28,1,6,6089428,Otro
2753,otro,28,2,1,18696860,Independiente
2754,f,23,2,6,11575395,Independiente
2755,f,18,1,5,13276016,Ama de casa
2756,m,23,1,4,18891514,Empleado
2757,m,30,2,4,10281279,Independiente
2758,otro,39,2,6,6238808,Empleado
2759,f,48,2,2,3373291,Estudiante
2760,otro,39,1,4,21328759,Ama de casa
2761,f,54,2,5,5021662,Ama de casa
2762,otro,44,1,4,17646581,Ama de casa
2763,m,31,1,2,19509266,Empleado
2764,f,22,2,4,6878791,Independiente
2765,otro,53,1,4,1916798,Independiente
2766,m,49,1,2,7928612,Empleado
2767,m,51,2,4,7235988,Empleado
2768,otro,24,2,6,7812691,Estudiante
2769,f,59,1,3,8988360,Otro
2770,f,27,2,6,16115842,Otro
2771,m,34,1,4,2380644,Ama de casa
2772,f,47,2,1,15141936,Independiente
2773,f,38,2,1,12615726,Ama de casa
2774,f,30,2,3,4025034,Independiente
2775,m,18,2,4,8855366,Independiente
2776,otro,18,1,5,20235640,Estudiante
2777,f,50,2,4,21405815,Empleado
2778,m,55,1,1,13694838,Empleado
2779,m,42,1,2,3418020,Empleado
2780,otro,43,2,3,12200494,Otro
2781,f,30,2,2,11347992,Empleado
2782,f,45,2,5,16170209,Otro
2783,otro,50,2,4,6300530,Ama de casa
2784,otro,54,2,5,14826335,Otro
2785,m,58,1,2,20716522,Independiente
2786,m,47,2,4,6480215,Estudiante
2787,otro,25,1,6,9162058,Estudiante
2788,f,18,1,6,19566536,Independiente
2789,m,29,1,5,17451489,Ama de casa
2790,m,22,1,6,17632524,Estudiante
2791,f,41,2,6,21625703,Independiente
2792,m,23,2,1,15382905,Estudiante
2793,f,42,1,6,10946540,Otro
2794,f,18,1,1,21978679,Estudiante
2795,f,42,2,3,5283213,Otro
2796,otro,18,1,1,17856681,Otro
2797,otro,49,2,1,13166265,Estudiante
2798,otro,59,1,2,4297341,Estudiante
2799,f,59,2,1,20601676,Otro
2800,f,20,1,1,14532186,Estudiante
2801,otro,36,1,2,7228761,Ama de casa
2802,m,60,1,1,14302039,Empleado
2803,f,46,2,6,14508392,Empleado
2804,m,19,2,1,7181829,Independiente
2805,m,26,2,3,21302590,Empleado
2806,f,34,1,1,7615373,Ama de casa
2807,f,53,1,1,9072063,Empleado
2808,m,34,1,3,1945962,Empleado
2809,m,29,1,2,16900739,Ama de casa
2810,otro,37,1,6,14332453,Otro
2811,otro,20,1,1,13827058,Empleado
2812,f,60,2,6,11574984,Independiente
2813,otro,21,2,5,16637191,Empleado
2814,otro,34,2,6,8953168,Empleado
2815,otro,54,1,2,12345196,Ama de casa
2816,otro,59,2,2,20114588,Ama de casa
2817,m,32,1,1,17908207,Independiente
2818,f,50,1,3,8720702,Estudiante
2819,otro,33,2,2,14334486,Ama de casa
2820,m,28,1,3,7344047,Estudiante
2821,m,37,1,5,19476543,Independiente
2822,m,55,1,3,8943618,Empleado
2823,otro,41,1,4,16964997,Empleado
2824,otro,33,1,3,21410761,Estudiante
2825,f,47,2,2,19606884,Independiente
2826,otro,51,2,3,9450621,Independiente
2827,otro,18,1,3,6838225,Ama de casa
2828,m,41,1,4,4455746,Estudiante
2829,f,41,2,4,10064281,Ama de casa
2830,otro,26,2,1,16247510,Estudiante
2831,otro,39,2,2,15624892,Ama de casa
2832,m,29,1,1,2471399,Ama de casa
2833,m,34,2,4,20636850,Independiente
2834,otro,42,2,3,3832437,Independiente
2835,f,45,1,4,17761528,Empleado
2836,f,32,1,5,19914807,Empleado
2837,m,47,2,3,5397024,Independiente
2838,m,44,1,1,7065506,Independiente
2839,otro,39,2,3,11313788,Ama de casa
2840,m,27,2,5,21709789,Empleado
2841,otro,48,1,4,9504309,Independiente
2842,f,44,1,2,15296895,Estudiante
2843,f,29,2,6,6463687,Estudiante
2844,otro,48,1,2,12422645,Empleado
2845,m,49,1,2,4455891,Estudiante
2846,f,49,1,4,15132887,Ama de casa
2847,m,58,1,2,15426893,Empleado
2848,f,62,1,5,11582695,Independiente
2849,otro,52,1,4,9756654,Estudiante
2850,otro,38,1,2,14098786,Ama de casa
2851,otro,27,2,6,1750590,Independiente
2852,f,33,1,1,9044006,Otro
2853,m,24,2,4,9257864,Ama de casa
2854,m,21,1,4,14013926,Estudiante
2855,m,44,2,3,20490171,Ama de casa
2856,f,42,1,2,6315725,Otro
2857,f,48,2,1,21152552,Otro
2858,f,28,1,6,6096109,Ama de casa
2859,f,37,2,5,9101934,Independiente
2860,f,53,1,4,19923060,Independiente
2861,m,34,1,5,1582765,Otro
2862,f,62,2,5,15930338,Empleado
2863,f,28,2,5,20179899,Empleado
2864,m,47,1,3,13167284,Independiente
2865,f,52,2,5,15728193,Empleado
2866,m,58,2,2,2494263,Independiente
2867,m,55,1,2,12264637,Estudiante
2868,otro,39,2,1,13878288,Independiente
2869,otro,60,1,1,2093038,Estudiante
2870,otro,44,2,6,20991543,Otro
2871,otro,54,1,5,20848133,Empleado
2872,f,52,2,5,9614610,Otro
2873,otro,21,1,3,3578285,Ama de casa
2874,m,33,1,5,11099118,Ama de casa
2875,f,33,2,5,15619419,Otro
2876,otro,38,2,5,20132324,Independiente
2877,m,43,1,4,19164407,Independiente
2878,f,53,1,4,7893521,Empleado
2879,f,36,2,3,1675572,Otro
2880,otro,34,2,3,6120639,Ama de casa
2881,f,62,2,2,13113486,Otro
2882,m,43,2,3,5683012,Otro
2883,f,39,2,6,10066977,Empleado
2884,m,45,2,2,3657487,Independiente
2885,f,18,1,5,18998269,Ama de casa
2886,otro,61,2,3,1465369,Empleado
2887,m,53,2,6,18797096,Ama de casa
2888,f,60,2,3,11182595,Ama de casa
2889,f,54,2,3,7277041,Independiente
2890,f,19,1,2,21208590,Independiente
2891,m,34,1,2,10974166,Empleado
2892,m,57,1,1,19707804,Estudiante
2893,m,55,1,2,14138336,Empleado
2894,otro,38,2,2,20040467,Empleado
2895,otro,26,1,4,6842285,Estudiante
2896,m,30,2,3,5676788,Ama de casa
2897,f,28,2,2,15366606,Otro
2898,otro,33,1,3,11742999,Estudiante
2899,m,33,1,3,11974462,Otro
2900,f,19,2,4,4983254,Ama de casa
2901,otro,59,1,3,5203843,Estudiante
2902,f,61,1,6,11795127,Independiente
2903,f,25,2,2,9291606,Empleado
2904,f,60,2,3,14472673,Estudiante
2905,f,59,2,1,5948991,Estudiante
2906,otro,30,2,1,7991592,Ama de casa
2907,otro,34,2,4,6731063,Independiente
2908,otro,56,1,6,18345878,Estudiante
2909,m,41,2,2,21164974,Independiente
2910,otro,20,2,4,17591635,Otro
2911,f,47,2,1,4266596,Estudiante
2912,otro,30,1,6,5854569,Independiente
2913,f,36,2,2,3479297,Empleado
2914,m,24,2,3,12410076,Ama de casa
2915,f,26,1,2,20268887,Independiente
2916,f,36,2,5,15346871,Ama de casa
2917,f,62,2,2,18952006,Estudiante
2918,m,57,2,3,1829138,Estudiante
2919,otro,39,1,5,5090931,Otro
2920,otro,35,1,6,9872239,Ama de casa
2921,m,40,2,4,17156796,Empleado
2922,f,19,2,6,21456605,Empleado
2923,otro,28,2,2,11695921,Independiente
2924,m,48,1,4,20438093,Empleado
2925,otro,50,1,2,7446932,Ama de casa
2926,m,31,1,1,8404603,Estudiante
2927,f,33,1,1,11016929,Ama de casa
2928,otro,28,1,3,15201715,Ama de casa
2929,m,50,1,6,9893344,Estudiante
2930,otro,24,2,1,3184428,Ama de casa
2931,otro,48,1,5,17294481,Empleado
2932,otro,31,2,5,5656225,Independiente
2933,otro,45,1,2,16515355,Independiente
2934,m,60,2,4,8249045,Ama de casa
2935,f,33,1,5,9149974,Estudiante
2936,m,36,2,2,6327665,Otro
2937,m,34,2,4,18641791,Ama de casa
2938,m,43,2,1,9080295,Ama de casa
2939,f,23,1,2,18740851,Otro
2940,otro,60,1,4,7311527,Independiente
2941,otro,26,1,3,18222269,Independiente
2942,otro,34,2,6,7651412,Otro
2943,f,48,2,6,21928920,Estudiante
2944,otro,29,2,3,13802218,Ama de casa
2945,f,40,1,5,7071400,Empleado
2946,otro,22,1,6,6246408,Independiente
2947,otro,60,2,4,20673059,Independiente
2948,m,53,1,3,12277982,Independiente
2949,f,53,1,5,16992150,Estudiante
2950,m,20,1,2,16949420,Otro
2951,m,41,1,2,6794271,Estudiante
2952,m,34,2,4,9754583,Independiente
2953,f,56,1,4,16320371,Ama de casa
2954,f,43,1,4,10488146,Independiente
2955,otro,21,2,6,17824821,Ama de casa
2956,m,62,2,4,10336610,Ama de casa
2957,otro,29,1,3,18191787,Independiente
2958,m,18,1,3,2716041,Independiente
2959,f,38,1,5,9107504,Ama de casa
2960,f,36,1,3,20411680,Estudiante
2961,f,38,2,6,4117322,Estudiante
2962,m,35,2,2,8082942,Estudiante
2963,f,60,2,5,10491092,Empleado
2964,m,20,1,3,20780168,Ama de casa
2965,otro,61,1,4,15141439,Empleado
2966,m,49,2,3,3799807,Empleado
2967,otro,27,1,1,8293332,Ama de casa
2968,m,57,2,5,18438490,Empleado
2969,otro,32,2,6,3597719,Ama de casa
2970,f,22,2,3,16245351,Otro
2971,otro,21,2,3,17386316,Otro
2972,f,45,2,6,2865970,Ama de casa
2973,f,21,2,2,4767742,Ama de casa
2974,otro,32,2,4,19333519,Ama de casa
2975,m,34,1,4,7038780,Estudiante
2976,m,61,2,2,18678116,Ama de casa
2977,m,20,2,2,8007746,Independiente
2978,m,27,1,1,11376492,Otro
2979,m,59,2,6,18144820,Otro
2980,f,40,1,5,13666709,Ama de casa
2981,m,35,2,4,5050164,Otro
2982,f,18,1,2,4653794,Ama de casa
2983,f,52,1,2,3739722,Ama de casa
2984,f,48,1,6,8108873,Otro
2985,otro,61,2,5,15130035,Otro
2986,otro,18,1,2,6373857,Independiente
2987,f,20,2,1,11106588,Empleado
2988,otro,20,2,5,3255572,Independiente
2989,m,54,2,1,1892303,Independiente
2990,m,36,2,3,10712048,Otro
2991,f,46,2,4,20236152,Independiente
2992,m,42,2,2,19055272,Otro
2993,f,50,2,5,1464456,Estudiante
2994,f,53,1,1,17653368,Ama de casa
2995,m,46,2,4,15687160,Empleado
2996,otro,43,2,4,3965902,Estudiante
2997,m,21,1,2,20403597,Ama de casa
2998,m,31,2,4,6258528,Ama de casa
2999,f,44,1,2,6323367,Empleado
3000,f,50,1,3,10895399,Independiente
3001,f,39,2,2,8064164,Ama de casa
3002,f,20,2,6,15556588,Empleado
3003,otro,40,1,1,6788064,Otro
3004,otro,38,2,6,12427862,Ama de casa
3005,otro,58,1,4,17848078,Ama de casa
3006,f,40,1,4,14695756,Independiente
3007,f,21,2,4,1772001,Independiente
3008,f,38,1,2,21066764,Otro
3009,otro,54,2,5,12533024,Ama de casa
3010,f,60,2,2,14703434,Independiente
3011,m,48,1,1,3980359,Empleado
3012,m,38,1,2,6614375,Ama de casa
3013,f,43,2,4,16083528,Empleado
3014,m,58,2,3,7016489,Estudiante
3015,m,52,2,1,14234657,Otro
3016,otro,55,1,6,20861450,Independiente
3017,f,41,2,3,21899469,Estudiante
3018,f,28,1,1,4682470,Independiente
3019,otro,58,1,1,8566182,Estudiante
3020,m,46,1,4,4015650,Independiente
3021,m,20,2,6,12932877,Otro
3022,f,18,1,2,11322310,Ama de casa
3023,m,36,2,6,16765197,Empleado
3024,otro,39,1,4,20180501,Estudiante
3025,otro,31,2,4,14108028,Empleado
3026,f,31,2,4,9867051,Empleado
3027,otro,61,1,3,18415405,Independiente
3028,otro,33,2,6,7637447,Ama de casa
3029,f,50,1,6,9809815,Independiente
3030,otro,30,1,1,8810151,Empleado
3031,otro,55,1,5,9500504,Otro
3032,otro,29,1,2,8241514,Ama de casa
3033,m,55,1,4,2665185,Ama de casa
3034,f,56,1,6,15229868,Empleado
3035,f,50,1,6,2771668,Independiente
3036,f,50,2,1,1536612,Otro
3037,m,46,1,2,18643534,Estudiante
3038,m,22,1,5,19907758,Independiente
3039,f,23,2,5,18804718,Ama de casa
3040,m,48,2,4,15314978,Independiente
3041,f,33,1,5,14901158,Estudiante
3042,m,48,1,5,14790162,Otro
3043,otro,42,1,2,1569083,Otro
3044,otro,50,2,2,19084531,Estudiante
3045,f,30,1,4,6724146,Estudiante
3046,m,27,2,6,8730661,Empleado
3047,m,41,1,1,17949178,Ama de casa
3048,otro,27,1,4,12454834,Empleado
3049,otro,58,2,3,6591660,Independiente
3050,m,48,1,5,14341973,Estudiante
3051,m,30,1,1,1595236,Empleado
3052,m,20,1,6,21553759,Ama de casa
3053,m,51,2,6,19146435,Ama de casa
3054,m,45,1,2,6851203,Estudiante
3055,m,36,1,3,3457987,Empleado
3056,f,40,2,6,13939346,Otro
3057,m,62,2,3,11743511,Estudiante
3058,otro,49,1,5,8143481,Independiente
3059,f,30,1,2,14274900,Empleado
3060,m,50,2,1,4283713,Empleado
3061,otro,51,1,2,3476398,Estudiante
3062,f,50,1,5,16939360,Empleado
3063,otro,22,2,6,4776212,Empleado
3064,m,20,1,3,8669134,Independiente
3065,m,24,1,5,6973957,Independiente
3066,m,41,2,6,21775805,Otro
3067,m,39,1,4,18566315,Independiente
3068,f,62,1,3,4581546,Otro
3069,f,40,1,5,11121828,Independiente
3070,otro,47,2,1,21382824,Otro
3071,m,35,1,1,20095333,Independiente
3072,otro,49,2,6,16795757,Independiente
3073,f,24,2,6,14846402,Estudiante
3074,m,50,1,1,4987074,Independiente
3075,m,22,2,4,5775092,Otro
3076,f,45,1,2,2181641,Estudiante
3077,f,25,1,1,1716441,Otro
3078,f,32,1,6,3025356,Independiente
3079,f,21,2,6,10574047,Independiente
3080,f,51,1,4,18079711,Otro
3081,m,22,1,1,11983217,Empleado
3082,f,50,1,4,2017173,Estudiante
3083,m,22,2,1,18247890,Estudiante
3084,m,55,2,2,19853495,Independiente
3085,f,51,1,5,15518186,Estudiante
3086,f,43,1,1,14422630,Otro
3087,m,18,1,5,6498765,Independiente
3088,f,21,1,1,1626265,Estudiante
3089,f,56,2,2,3765517,Ama de casa
3090,f,43,2,6,13139132,Estudiante
3091,otro,50,2,5,18147946,Otro
3092,m,50,2,4,10211064,Estudiante
3093,otro,25,2,1,14486014,Empleado
3094,f,37,2,6,17462328,Empleado
3095,otro,33,2,1,9697176,Independiente
3096,f,38,1,4,3553047,Empleado
3097,otro,62,1,2,8071987,Otro
3098,f,43,1,3,21032656,Ama de casa
3099,otro,40,1,1,9973323,Ama de casa
3100,otro,35,1,4,9578691,Independiente
3101,otro,48,1,3,10097003,Independiente
3102,m,59,2,1,16924469,Empleado
3103,otro,29,1,5,5232601,Otro
3104,m,18,2,6,7351465,Empleado
3105,f,59,1,6,10733491,Otro
3106,otro,26,2,4,18306587,Otro
3107,f,20,2,5,18756226,Ama de casa
3108,f,43,1,2,4300309,Otro
3109,otro,26,1,3,20352797,Estudiante
3110,m,59,1,4,5171453,Otro
3111,otro,33,1,1,2646901,Ama de casa
3112,f,41,1,6,20711292,Empleado
3113,f,31,2,1,10531931,Otro
3114,otro,20,1,3,14429129,Estudiante
3115,m,51,2,5,7157203,Independiente
3116,m,50,2,5,3348238,Empleado
3117,f,41,2,4,21860387,Independiente
3118,f,26,1,4,17393623,Estudiante
3119,m,30,1,5,18681804,Ama de casa
3120,otro,19,1,4,6946849,Ama de casa
3121,f,24,1,5,8855843,Empleado
3122,m,38,1,3,4962961,Otro
3123,f,36,1,4,18352173,Otro
3124,otro,42,2,5,1524351,Independiente
3125,m,39,1,4,5663564,Ama de casa
3126,f,28,2,1,20700844,Otro
3127,otro,50,2,6,8162618,Otro
3128,f,49,1,1,2125022,Ama de casa
3129,otro,38,1,2,4515049,Ama de casa
3130,otro,56,1,5,7489330,Estudiante
3131,m,37,1,2,19442170,Independiente
3132,otro,25,1,5,3887991,Ama de casa
3133,f,59,1,6,9844100,Estudiante
3134,otro,54,2,4,13807535,Ama de casa
3135,otro,26,2,5,8983147,Empleado
3136,m,42,2,1,16481295,Empleado
3137,otro,42,2,4,3629167,Empleado
3138,otro,50,2,6,18441711,Ama de casa
3139,f,19,2,1,21349631,Otro
3140,m,36,1,4,17856135,Otro
3141,m,37,1,5,20755219,Empleado
3142,m,59,1,5,2281095,Independiente
3143,otro,58,2,1,18033081,Estudiante
3144,m,59,2,3,7502016,Empleado
3145,otro,46,2,5,6024354,Estudiante
3146,otro,23,1,3,20152472,Estudiante
3147,f,34,1,4,18884149,Empleado
3148,f,42,1,3,2247308,Otro
3149,f,55,2,1,12699458,Independiente
3150,f,21,2,2,17189353,Empleado
3151,f,47,2,2,8640945,Estudiante
3152,otro,37,1,1,17173708,Ama de casa
3153,otro,20,2,2,3086100,Ama de casa
3154,m,40,1,1,20961094,Estudiante
3155,otro,35,1,5,12402831,Empleado
3156,otro,43,1,3,3589536,Otro
3157,f,53,1,2,18859032,Empleado
3158,otro,25,1,5,11994435,Independiente
3159,f,34,1,2,18360065,Ama de casa
3160,m,48,1,4,14138644,Estudiante
3161,m,54,2,1,1632816,Otro
3162,otro,62,1,1,3104884,Empleado
3163,m,50,2,5,5269865,Independiente
3164,otro,44,1,4,17706630,Empleado
3165,m,62,1,3,19468242,Independiente
3166,f,21,1,4,15656039,Empleado
3167,f,39,2,4,17788153,Otro
3168,f,43,1,6,10171677,Otro
3169,f,49,1,3,6532164,Estudiante
3170,otro,41,2,3,16378229,Otro
3171,m,52,2,4,7307779,Independiente
3172,otro,54,2,2,16734078,Estudiante
3173,f,49,2,6,14188886,Otro
3174,otro,24,1,2,18478099,Ama de casa
3175,m,50,1,4,4379596,Independiente
3176,otro,48,2,2,7132563,Estudiante
3177,m,29,1,3,1436699,Independiente
3178,otro,28,2,3,12042636,Estudiante
3179,m,41,2,2,21788064,Independiente
3180,m,25,2,3,13405148,Ama de casa
3181,f,49,1,1,4749793,Otro
3182,m,55,2,3,18762847,Empleado
3183,f,39,1,4,4297710,Empleado
3184,f,51,1,5,15050907,Empleado
3185,f,36,1,2,18833489,Estudiante
3186,otro,37,2,6,16412894,Otro
3187,otro,31,1,2,1749380,Estudiante
3188,otro,50,2,3,21522890,Estudiante
3189,otro,27,1,3,2601601,Estudiante
3190,m,33,1,5,15172710,Estudiante
3191,m,21,1,5,7221754,Otro
3192,otro,44,2,6,8763639,Empleado
3193,m,45,2,4,11612709,Independiente
3194,m,60,2,1,10851194,Estudiante
3195,f,33,2,4,17975458,Otro
3196,f,50,1,6,13413204,Ama de casa
3197,f,36,1,2,3109736,Independiente
3198,f,38,2,3,6587920,Estudiante
3199,m,39,2,4,8144697,Estudiante
3200,otro,26,2,3,14644435,Independiente
3201,m,26,2,3,16952988,Independiente
3202,m,26,1,4,8904327,Estudiante
3203,m,44,2,4,2979681,Otro
3204,f,34,2,5,16984651,Ama de casa
3205,f,61,1,6,17644524,Otro
3206,f,62,2,6,10664327,Empleado
3207,otro,25,1,1,4680269,Empleado
3208,m,33,2,5,21590028,Empleado
3209,otro,35,1,1,18627405,Estudiante
3210,f,50,2,4,2677696,Ama de casa
3211,otro,18,2,6,6833607,Ama de casa
3212,m,29,2,6,19322950,Estudiante
3213,m,23,2,1,20754761,Estudiante
3214,f,58,2,2,1545207,Estudiante
3215,f,22,1,5,19351779,Ama de casa
3216,otro,33,2,5,3056325,Estudiante
3217,f,35,1,5,4166651,Independiente
3218,f,35,1,6,5307271,Independiente
3219,m,18,1,3,20727651,Independiente
3220,f,36,1,6,21808429,Estudiante
3221,f,25,2,3,20458115,Independiente
3222,m,20,2,6,11385332,Estudiante
3223,m,42,2,4,7305700,Independiente
3224,otro,22,2,6,21111418,Estudiante
3225,f,57,1,4,15262777,Otro
3226,m,36,1,3,3513898,Empleado
3227,otro,35,1,5,12782859,Otro
3228,otro,48,2,3,8785910,Empleado
3229,f,50,2,1,2024248,Empleado
3230,f,35,2,5,14568754,Independiente
3231,otro,56,2,6,10214169,Empleado
3232,m,33,1,6,14984934,Empleado
3233,otro,33,2,6,17013354,Otro
3234,f,55,2,6,13080784,Empleado
3235,m,58,1,6,18424310,Estudiante
3236,m,24,1,3,3804880,Estudiante
3237,otro,31,2,4,3481602,Independiente
3238,f,60,2,3,12968934,Otro
3239,otro,42,1,2,20268978,Ama de casa
3240,otro,49,2,3,1728957,Otro
3241,otro,55,1,5,16237866,Ama de casa
3242,m,39,1,6,16639036,Empleado
3243,m,33,2,3,12275330,Ama de casa
3244,f,46,1,4,3966833,Empleado
3245,f,33,2,6,7775776,Otro
3246,otro,29,2,1,13322624,Otro
3247,otro,34,2,2,7944091,Independiente
3248,otro,54,2,5,9993073,Independiente
3249,f,44,1,4,20954571,Empleado
